Seed,Train MSE,Train RMSE,Train MAE,Train R2,Test MSE,Test RMSE,Test MAE,Test R2
159,16.067367900633275,4.0084121420624,3.1781412808400273,0.9423490341398143,189.4176920064536,13.762910012292226,13.310643061885129,-2.761485789643707
160,8.461918848731628,2.908937752639549,2.304644516279113,0.9696379769432764,16.720020101252157,4.089012118012389,3.3827142786096607,0.6679712578734496
161,784.6430416291647,28.011480532616705,20.042151483499772,-1.8153602684116241,63.62120441313208,7.97629014098234,7.394146276403354,-0.26339970561915793
162,54.3951070140302,7.375303859098295,5.902940973245872,0.8048261248002293,306.80836373977,17.515945984724034,16.706103741681133,-5.092647883766121
163,13.44217076773668,3.6663566067332676,2.9504328601765186,0.9517684456589166,13.934901935758946,3.7329481560502478,3.321460865162034,0.723278564656727
164,20.517832918996977,4.529661457437738,3.4279242317631557,0.9263804194655014,22.569389492999385,4.750725154436887,4.353571573893226,0.5518135768650441
165,26.78217266254817,5.175149530453026,3.9248473833192072,0.9039034811813011,37.570284662469845,6.129460389175367,5.645772863317416,0.2539234832090851
166,10.953653462697995,3.309630411797969,2.604324556746574,0.9606974393237477,50.97172959490364,7.139448829910026,5.746181233723956,-0.012204480552214125
167,14.681352833786363,3.8316253514385203,2.941100167328456,0.9473221640136467,195.66209319297184,13.9879266938661,13.084920134367765,-2.8854880730583017
168,10.907876080195797,3.302707386402222,2.500000791729621,0.960861692133052,46.275961562839335,6.802643718646401,6.263169352213539,0.0810448064440149
169,28.480823781169278,5.336742806353823,4.190195940125663,0.8978085888346754,35.59583307131433,5.966224356434673,5.106526918764466,0.2931324479251045
170,9.156031507828212,3.025893505698476,2.4521760472711525,0.9671474467294806,19.28604503697886,4.3915879857949855,3.9131612141927046,0.617014738293016
171,17.748487674725038,4.212895402775274,3.2763531522930793,0.9363170456210709,14.186627552585866,3.7665139788119553,3.0822715476707163,0.7182797584704943
